Student ID,Distance Z-score,Distance Min-Max Scaled,Score,Maximum,Score / Maximum %
s2e6eb06b,-0.12136019564616014,0.1659007275276447,273.0,299,0.9130434782608695
s2e8bb09,-0.35217583958852217,0.1125008432293475,242.0,284,0.852112676056338
s2e9024f9,1.6140115626243605,0.5179421785721525,231.0,284,0.8133802816901409
s2f016d92,-0.07100408755986504,0.15657959237813296,266.0,304,0.875
s2f18be67,-0.27754108137668343,0.12141369365746355,140.0,204,0.6862745098039216
s2f5dab1d,-0.11386364937685231,0.15007370030999403,280.0,284,0.9859154929577465
s2f75c1e0,-0.3338708817044759,0.13023350925814528,194.0,233,0.8326180257510729
s3005302d,1.0326894597329115,0.42936970752524456,142.0,229,0.6200873362445415
s300721cc,-0.3190105358885557,0.12487437971715222,99.0,99,1.0
s3025760f,1.4498544845369226,0.325897920604915,0.0,10,0.0
s3108ec56,-0.4463303547592253,0.09984391723193735,295.0,299,0.9866220735785953
s310ea7c2,-0.4282417882003166,0.09971647496427678,283.0,299,0.9464882943143813
s31915baa,-0.5053928262941734,0.09283986376614838,265.0,284,0.9330985915492958
s322c45ca,-0.5438618498532712,0.07738589853535423,279.0,289,0.9653979238754326
s32763c8a,-0.3005432509157282,0.11590917843408953,280.0,294,0.9523809523809523
s329d2740,-0.45066310787556346,0.09582797448369647,251.0,293,0.856655290102389
s32c1f658,0.104672830120016,0.1115473673613208,0.0,10,0.0
s32d1794b,-0.016726052386972824,0.17013811814617266,215.0,238,0.9033613445378151
s32d4e07d,0.6155891551408331,0.3246051823828951,58.0,177,0.327683615819209
s333bcfd1,-0.4290838834799017,0.09249370444136872,227.0,234,0.9700854700854701
s3354fe5c,0.09832863785185264,0.19763000437656342,52.0,129,0.40310077519379844
s338167e5,0.23071248861419114,0.2606879801972016,297.0,304,0.9769736842105263
s33e52cac,-0.33179946402120847,0.1117140641170046,2.0,20,0.1
s34010ab4,-0.017051513645259975,0.20825266728857963,154.0,249,0.6184738955823293
s34533ae2,-0.24159330653336444,0.14148670003825362,194.0,218,0.8899082568807339
s346ad97f,-0.073898629961771,0.17237381479619937,248.0,274,0.9051094890510949
s3471ac9e,-0.429319363070095,0.10429600211233743,213.0,269,0.79182156133829
s34933df8,0.3827069163018555,0.2712641794150371,192.0,258,0.7441860465116279
s34ad6a72,-0.4057419226408217,0.10754671795259792,88.0,159,0.5534591194968553
s34b3a29b,0.26266998226917715,0.21833394947207768,15.0,62,0.24193548387096775
s353a060b,-0.4259444822002602,0.09538813744572772,232.0,244,0.9508196721311475
s35a335c5,0.33285763051357214,0.2549254699745934,116.0,217,0.5345622119815668
s3639497a,-0.12729279431348395,0.16108505607941467,179.0,226,0.7920353982300885
s368db2d0,-0.3409940545887498,0.12166729844686404,117.0,199,0.5879396984924623
s3750440f,-0.24580243920587022,0.1296930370869982,178.0,249,0.714859437751004
s379ab0e,-0.16492263963703388,0.15887619506823897,184.0,234,0.7863247863247863
s37da858b,-0.26738213170563957,0.12674449909986457,292.0,299,0.9765886287625418
s382917a8,-0.21554092200883287,0.14462202750698416,285.0,309,0.9223300970873787
s388c0ca1,-0.25850359900128855,0.12975570275578516,183.0,209,0.8755980861244019
s38b2fae3,-0.36927308453246754,0.11243245404338952,299.0,299,1.0
s39400242,0.04763048532790898,0.19935628653375767,152.0,214,0.7102803738317757
s39985ef0,1.473433803362903,0.4907103461558522,132.0,228,0.5789473684210527
s39c1e811,0.01362547710387939,0.18685191733813156,251.0,294,0.8537414965986394
s39c4c2fd,0.04084597850945409,0.17623706206420156,275.0,284,0.9683098591549296
s39c9af61,-0.5699874414348476,0.08593194774172001,301.0,304,0.9901315789473685
s39f741b9,-0.37475331299319453,0.10419263380396813,284.0,289,0.9826989619377162
s3ad23591,-0.33043198512330557,0.13319331147935373,106.0,168,0.6309523809523809
s3b1ed1f,0.5044880232340528,0.2743299652709007,60.0,86,0.6976744186046512
s3b3bf8f0,-0.4052277921760401,0.1082145656401095,113.0,131,0.8625954198473282
s3ba286ba,0.5855232820664422,0.3531857774243433,11.0,58,0.1896551724137931
s3bab2a30,0.18180213170116263,0.21846390213140082,100.0,192,0.5208333333333334
s3c7eafc1,0.1781372227735485,0.12716325598702843,5.0,40,0.125
s3c951a89,-0.31549955155026915,0.12321605490472752,168.0,229,0.7336244541484717
s3cd49ef7,-0.14218994350592506,0.1708738205250078,142.0,214,0.6635514018691588
s3d13cc7,-0.39848932383843644,0.09831184146577417,156.0,164,0.9512195121951219
s3dd4ab10,-0.12810802278694386,0.15033451055162567,160.0,229,0.6986899563318777
s3e5e03a7,0.43163366385328195,0.26061557478326725,299.0,299,1.0
s3ee641f5,0.07714813328120729,0.18439403952248126,28.0,91,0.3076923076923077
s3ef19002,-0.5131864939490276,0.10132867895544585,264.0,264,1.0
s3fa7a4aa,0.027705795124734225,0.17119979089208903,234.0,354,0.6610169491525424
s3fc42e37,-0.16562356963240757,0.1557646249849569,284.0,294,0.9659863945578231
s3fe3445,0.7469119464453468,0.32343277715605356,293.0,299,0.979933110367893
s401b611e,-0.09683408748968063,0.1820239074919713,278.0,299,0.9297658862876255
s404910ae,0.9441314425312133,0.3930567479888726,254.0,299,0.8494983277591973
s4058dd8b,0.016731543127929887,0.18555138421738027,139.0,154,0.9025974025974026
s40c38eb3,-0.44231659429108416,0.09642268546359235,236.0,269,0.8773234200743495
s41006e6b,0.20052261573473537,0.2090874991944938,248.0,264,0.9393939393939394
s413e2b5b,-0.18513867213913432,0.14858673728133873,165.0,219,0.7534246575342466
s4159c4a6,-0.4811013898390739,0.0938501807224014,220.0,239,0.9205020920502092
s418f3a87,-0.30941303635138534,0.1404636470197878,224.0,279,0.8028673835125448
s42a66842,-0.05348253354412471,0.17292049586521502,222.0,268,0.8283582089552238
s42eea8e,1.1776427120851054,0.4474760194605675,14.0,144,0.09722222222222222
s4301681f,0.02606864770993859,0.18670463412775032,41.0,67,0.6119402985074627
s43f101ac,-0.4501047164057618,0.08092537384849495,259.0,264,0.9810606060606061
s4403284,-0.4544165979500263,0.10308947920496253,165.0,237,0.6962025316455697
s44273ab3,0.06756993879532937,0.2110966364894561,114.0,174,0.6551724137931034
s444ca0b5,0.2476013772180745,0.22004271975946416,91.0,119,0.7647058823529411
s44abb885,-0.03516466074282503,0.1631134381907481,284.0,299,0.9498327759197325
s454b8db3,-0.2586203657387825,0.1443931032205682,106.0,157,0.6751592356687898
s457e605f,-0.21314346258103464,0.12531976541884363,108.0,182,0.5934065934065934
s45888ffd,1.1246020299980555,0.43776537156105505,36.0,88,0.4090909090909091
s4619ae15,-0.5731453101535482,0.06777857879048418,272.0,299,0.9096989966555183
s47956582,0.5765862324017265,0.3077087991541048,125.0,214,0.5841121495327103
s479f5e93,1.4027241807820516,0.48537856971869614,233.0,249,0.9357429718875502
s4925b25e,-0.6291215117355263,0.0644883173993987,194.0,249,0.7791164658634538
s498d6435,-0.28196821801204214,0.14615589532582424,257.0,274,0.9379562043795621
s49930f1b,1.3770484898351527,0.3170132325141776,0.0,10,0.0
s49d3d99a,0.6007387479090711,0.24605534672330168,119.0,139,0.8561151079136691
s4a3db928,-0.2974565460133163,0.13592779742417932,267.0,304,0.8782894736842105
s4a5a711b,-0.3274234251014512,0.11833534509651615,205.0,274,0.7481751824817519
s4a68c6a8,-0.43787807601541007,0.11032164888058435,335.0,426,0.7863849765258216
s4a9a7d71,0.42516085481692373,0.2679248372719028,46.0,88,0.5227272727272727
s4b3fd7b9,0.7330861396694074,0.36200852324958066,14.0,131,0.10687022900763359
s4b48a0cc,0.008759557135568646,0.19005944771312594,92.0,204,0.45098039215686275
s4b9362f,0.4573629537894909,0.24979463191915535,51.0,69,0.7391304347826086
s4ba65dc7,-0.3056698621082426,0.10837155516139219,188.0,224,0.8392857142857143
s4bb8a2dd,-0.39973501052075555,0.1019988143002265,248.0,249,0.9959839357429718
s4bdda01,-0.5078672797331361,0.08330739415179535,276.0,304,0.9078947368421053
s4c110cdc,-0.048162152067681284,0.16224119011390523,131.0,204,0.6421568627450981
s4c39e297,-0.4250247461696612,0.10093812448466565,67.0,84,0.7976190476190477
s4c659f13,0.2527799175304999,0.22344875731506594,225.0,234,0.9615384615384616
s4c6ed333,-0.3063531903730541,0.12609235919349682,252.0,284,0.8873239436619719
s4cbfc907,0.9366457578072847,0.3904490691448656,274.0,279,0.982078853046595
s4cc87cec,-0.24288213644796414,0.15213878535989098,296.0,299,0.9899665551839465
s4cd8df2d,-0.6012220159199786,0.07020590415833255,271.0,294,0.9217687074829932
s4d064221,0.5028104631633155,0.29441232794323713,272.0,304,0.8947368421052632
s4d54f2ae,0.026959322368965987,0.18989321004966025,104.0,169,0.6153846153846154
s4d8e5d63,-0.04260575978159072,0.15780109973895928,139.0,159,0.8742138364779874
s4da9fe0,-0.4455605807082076,0.09668277106108909,291.0,304,0.9572368421052632
s4e276bbf,-0.22247701159785066,0.1673574660633484,20.0,20,1.0
s4e55e93c,-0.42855135820352175,0.09913276658587436,286.0,294,0.9727891156462585
s4e63aacb,-0.01641623011504934,0.19832907670503916,225.0,283,0.7950530035335689
s4e71d843,-0.5663644987241683,0.07141659318988257,235.0,239,0.9832635983263598
s4e76ce0,-0.3187591976023159,0.13200178839590024,263.0,289,0.9100346020761245
s4e8cbfa8,1.0786112409666904,0.43281294745549537,33.0,79,0.4177215189873418
s4e8f09db,-0.013948466680599823,0.17834167233696646,247.0,259,0.9536679536679536
s4e9c9183,0.09497950066127878,0.19843676658422124,202.0,254,0.7952755905511811
s4ec0b691,-0.07290688015493237,0.1847966103391512,262.0,279,0.9390681003584229
s4ef708e,0.3399082032611523,0.27173886768249156,165.0,249,0.6626506024096386
s4efdc81e,0.7521402810498676,0.3466121295696957,298.0,299,0.9966555183946488
s4f0c4681,-0.21748156811194524,0.15776520054746598,252.0,279,0.9032258064516129
s4f6cd15,0.27634425254811784,0.2335673253033288,213.0,243,0.8765432098765432
s507dbb44,-0.16091562112521818,0.1437636476537742,113.0,209,0.5406698564593302
s50ba242a,-0.2811574334394363,0.14498633526840846,172.0,219,0.7853881278538812
s50bd5800,0.03756069888903116,0.19168491153428316,234.0,259,0.9034749034749034
s50c2278a,-0.16020128009296053,0.13759511441535968,133.0,152,0.875
s516d172d,1.7660847776336648,0.3644882527680259,0.0,10,0.0
s51e80f02,2.1088095218192575,0.4281160829169841,37.0,55,0.6727272727272727
s52193ab6,-0.2518363721830023,0.11647384815592271,251.0,259,0.9691119691119691
s5220229a,-0.46389379326258123,0.09449677191588926,215.0,259,0.8301158301158301
s522d7ff4,-0.06680923855758605,0.17435111154799288,208.0,234,0.8888888888888888
s52523cdd,0.6726321102109225,0.35566648478289076,19.0,59,0.3220338983050847
s52554dbd,0.27622170751500763,0.24509110881560311,258.0,285,0.9052631578947369
s52825cfa,-0.39253156495880004,0.10589343647865823,272.0,274,0.9927007299270073
s529b3014,0.09113202630442684,0.20030878205488303,42.0,89,0.47191011235955055
s53081fc8,-0.5233360277021207,0.0831453474862648,47.0,72,0.6527777777777778
s531f7e80,-0.09544861592567422,0.15863997929119938,155.0,219,0.7077625570776256
s5355ed74,-0.21711610721870342,0.13573114555958607,167.0,204,0.8186274509803921
s53686ea8,-0.2452227737501881,0.1000233357950657,162.0,204,0.7941176470588235
s5408771,-0.08427113783592803,0.16898650417480235,271.0,299,0.9063545150501672
s5437733f,1.5556927008120975,0.5320825499970767,4.0,78,0.05128205128205128
s550e55c9,1.2975589472982767,0.5043807955039339,9.0,113,0.07964601769911504
s551e6d25,-0.4156304045304937,0.10518904274453138,289.0,294,0.9829931972789115
s558af3fe,-0.40480027481943265,0.12961098360605944,112.0,184,0.6086956521739131
s5766e635,-0.24725068393219832,0.14802380256224223,196.0,274,0.7153284671532847
s57cbaf7,-0.46780039704213644,0.09740660352520795,336.0,428,0.7850467289719626
s585f6df2,-0.23568158929989863,0.14800398865951409,277.0,299,0.9264214046822743
s58b729ce,0.018405581062447673,0.2063429077659009,299.0,304,0.9835526315789473
s58be65ff,-0.08177511915499237,0.15408367397839312,251.0,279,0.899641577060932
s5974e5c7,-0.3508688306042234,0.11854264019263892,297.0,299,0.9933110367892977
s59bd115c,0.4243773567003574,0.2517430767707132,80.0,165,0.48484848484848486
s59f9fff2,-0.20865969062697798,0.16503478369908778,232.0,289,0.8027681660899654
s5a2abbfc,-0.31326890021329945,0.12402233898105479,122.0,184,0.6630434782608695
s5a72a25d,-0.4244485125856498,0.09813238272621809,196.0,264,0.7424242424242424
s5a748352,-0.2877414365572655,0.13063699308130894,243.0,294,0.826530612244898
s5a8b22a9,1.6638499320180478,0.4860279952744303,6.0,55,0.10909090909090909
s5acfd8f8,0.04153014842795382,0.17705513314237104,50.0,108,0.46296296296296297
s5b0669a,-0.36640727656400723,0.11165885460880093,88.0,139,0.6330935251798561
s5b712c54,0.08528410739762068,0.18282598374536937,40.0,125,0.32
s5ba4b2ed,0.10688769254076332,0.19503046890204606,203.0,229,0.8864628820960698
s5bab40e1,1.1971805363658243,0.45882128417791607,128.0,169,0.757396449704142
s5c9b4d50,-0.2638481710691817,0.1313433137514987,167.0,234,0.7136752136752137
s5cc254dc,-0.549297822985009,0.08087244920113877,215.0,234,0.9188034188034188
s5ccb70fe,-0.13221610684293375,0.15565231999028237,147.0,297,0.494949494949495
s5cdfa124,-0.056947845508550435,0.17793917785684882,116.0,170,0.6823529411764706
s5cf5d022,-0.2913349108044803,0.12569252104284762,248.0,284,0.8732394366197183
s5cf6046,-0.30194397756298,0.1167054957228563,277.0,299,0.9264214046822743
s5d0cf695,-0.3562208871018742,0.13797843370680818,280.0,304,0.9210526315789473
s5d3e12a3,0.4753926309346495,0.2573336590974728,154.0,209,0.7368421052631579
s5d525bf6,0.20039438647673163,0.20744570907188017,91.0,234,0.3888888888888889
s5dfdd542,-0.4776364840706263,0.10834200929421345,168.0,213,0.7887323943661971
s5e4176cd,-0.3257036876195787,0.12617336745165497,138.0,167,0.8263473053892215
s5e4e44c0,-0.38624918322143104,0.10514057727802198,95.0,169,0.5621301775147929
s5e8ec81e,-0.4864354866069327,0.08633048627432915,268.0,299,0.8963210702341137
s5f21f63f,0.34441808006996516,0.24351585988296492,61.0,105,0.580952380952381
s5f5f3151,1.2384049576930463,0.4571770107636424,215.0,264,0.8143939393939394
s5f72d399,-0.3841252439439863,0.11913943572680732,241.0,284,0.8485915492957746
s5ff93cfe,0.07264718661772995,0.19359555270350542,61.0,130,0.46923076923076923
s600c4e11,0.5072893635086606,0.33182240465301444,0.0,60,0.0
s60129e41,-0.033490762120373455,0.1799352938830012,223.0,289,0.7716262975778547
s6039a1a2,-0.1902095544629685,0.17224455797745178,207.0,269,0.7695167286245354
s60bb29eb,0.02762415721825646,0.17392120187498475,50.0,77,0.6493506493506493
s60d39baa,-0.20481329220371583,0.1604279882594925,284.0,294,0.9659863945578231
s60e6bcac,-0.398589079148555,0.11244463358034182,180.0,219,0.821917808219178
s616ff6df,-0.5511543748320011,0.09377672046440065,232.0,264,0.8787878787878788
s61ed2c3f,0.7877529248961792,0.30612684919926064,0.0,30,0.0
s62165836,-0.30615082389009446,0.1324146865776951,251.0,294,0.8537414965986394
s622290e7,-0.21715442700275583,0.15348337661657843,128.0,207,0.6183574879227053
s6249338e,-0.4407374734262064,0.10133848829626135,269.0,294,0.9149659863945578
s627c2f6b,0.5524170347949818,0.3258851476509118,35.0,102,0.3431372549019608
s628940d7,-0.3876837598647576,0.11616380726593098,288.0,299,0.9632107023411371
s62ae4b57,0.6361726717782481,0.32871675658880156,29.0,104,0.27884615384615385
s62ca65fb,-0.37372107480751365,0.12991004021190866,179.0,238,0.7521008403361344
s639cf10b,-0.4848041675191745,0.07318753272129691,213.0,224,0.9508928571428571
s63b6afaa,-0.44282974962609245,0.0969699091053273,290.0,299,0.9698996655518395
s6467d86c,0.8108917169760423,0.368857108726542,21.0,78,0.2692307692307692
